URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Sentiments,review
https://archive.org/details/FOXNEWSW_20190701_100000_FOX__Friends#start/5241/end/5276,7/1/2019 11:27,FOXNEWS,FOX  Friends,FOXNEWSW_20190701_100000_FOX__Friends,https://archive.org/download/FOXNEWSW_20190701_100000_FOX__Friends/FOXNEWSW_20190701_100000_FOX__Friends.thumbs/FOXNEWSW_20190701_100000_FOX__Friends_005218.jpg,Positive,shipping innovation. i hope she enjoys the couch. ainsley? ainsley: no way. all right. that's pretty funny. republican senators are now back in oregon now after nine day walkout over a sweeping climate change bill. the senators fled the state after the democratic governor ordered police to
https://archive.org/details/FOXNEWSW_20190702_060000_The_Ingraham_Angle#start/3177/end/3212,7/2/2019 6:53,FOXNEWS,The Ingraham Angle,FOXNEWSW_20190702_060000_The_Ingraham_Angle,https://archive.org/download/FOXNEWSW_20190702_060000_The_Ingraham_Angle/FOXNEWSW_20190702_060000_The_Ingraham_Angle.thumbs/FOXNEWSW_20190702_060000_The_Ingraham_Angle_003178.jpg,Positive,"the fossil fuel industry are brought along as partners to make sure that we make this t transition in the ten years that we have left to us. climate change is real. it's a threat to our country and the entire planet. joining me now, lisa bootheel"
https://archive.org/details/FOXNEWSW_20190726_100000_FOX__Friends#start/6897/end/6932,7/26/2019 11:55,FOXNEWS,FOX  Friends,FOXNEWSW_20190726_100000_FOX__Friends,https://archive.org/download/FOXNEWSW_20190726_100000_FOX__Friends/FOXNEWSW_20190726_100000_FOX__Friends.thumbs/FOXNEWSW_20190726_100000_FOX__Friends_006898.jpg,Positive,"out that a lot of these candidates who rail on us about climate change they don't drive those big suvs don't, you know, reduce your jet travel. are then jetting around in private sufficients but i will say at least trump campaign was clear they weren't hypocrite on"
https://archive.org/details/FOXNEWSW_20190731_180000_The_Daily_Briefing_With_Dana_Perino#start/2774/end/2809,7/31/2019 18:46,FOXNEWS,The Daily Briefing With Dana Perino,FOXNEWSW_20190731_180000_The_Daily_Briefing_With_Dana_Perino,https://archive.org/download/FOXNEWSW_20190731_180000_The_Daily_Briefing_With_Dana_Perino/FOXNEWSW_20190731_180000_The_Daily_Briefing_With_Dana_Perino.thumbs/FOXNEWSW_20190731_180000_The_Daily_Briefing_With_Dana_Perino_002760.jpg,Positive,"ocasio-cortez. this comes amid a study on the cost of her plan on sweupb state house holds. power the future, a group critical of the conventional wisdom about climate change is one of the organizations behind that study. daniel turner joins me now. daniel, good to have you here."
https://archive.org/details/FOXNEWSW_20190731_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith#start/2168/end/2203,7/31/2019 13:36,FOXNEWS,Americas Newsroom With Bill Hemmer and Sandra Smith,FOXNEWSW_20190731_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith,https://archive.org/download/FOXNEWSW_20190731_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/FOXNEWSW_20190731_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith.thumbs/FOXNEWSW_20190731_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith_002158.jpg,Positive,world and puts everything living thing on this planet at risk. science tells us we have 12 years before we reach the horizon of catastrophe when it comes to our climate. we need every country working together if we'll really deal with climate change in a realistic way.
https://archive.org/details/FOXNEWSW_20190709_210000_The_Five#start/1767/end/1802,7/9/2019 21:29,FOXNEWS,The Five,FOXNEWSW_20190709_210000_The_Five,https://archive.org/download/FOXNEWSW_20190709_210000_The_Five/FOXNEWSW_20190709_210000_The_Five.thumbs/FOXNEWSW_20190709_210000_The_Five_001768.jpg,Positive,"interesting once you become a billionaire, you are a billionaire. but they don't say how did that happen? all the business journalist kind of miss the story. god knows what they were chasing at the time. obviously, climate change stories in here you have a guy who's got billions and billions"
https://archive.org/details/FOXNEWSW_20190709_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith#start/9616/end/9651,7/9/2019 15:40,FOXNEWS,Americas Newsroom With Bill Hemmer and Sandra Smith,FOXNEWSW_20190709_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith,https://archive.org/download/FOXNEWSW_20190709_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/FOXNEWSW_20190709_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith.thumbs/FOXNEWSW_20190709_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith_009598.jpg,Positive,"will be flowing into the democratic caucuses and primaries next year because tom has been activating democrats for over the last seven years, since he stepped away from his business to focus on climate change. now, he is focusing on other issues. i think he's going to be a"
https://archive.org/details/FOXNEWSW_20190710_210000_The_Five#start/2176/end/2211,7/10/2019 21:36,FOXNEWS,The Five,FOXNEWSW_20190710_210000_The_Five,https://archive.org/download/FOXNEWSW_20190710_210000_The_Five/FOXNEWSW_20190710_210000_The_Five.thumbs/FOXNEWSW_20190710_210000_The_Five_002098.jpg,Positive,bernie sanders and alexandria ocasio-cortez teaming up to push their left-wing agenda. they are demanding the government declare climate change a national emergency. they are calling for a massive mobilization of federal resources to deal with it. here is bernie sanders ramping up the climate hysteria with
https://archive.org/details/FOXNEWSW_20190710_230000_The_Story_With_Martha_MacCallum#start/787/end/822,7/10/2019 23:13,FOXNEWS,The Story With Martha MacCallum,FOXNEWSW_20190710_230000_The_Story_With_Martha_MacCallum,https://archive.org/download/FOXNEWSW_20190710_230000_The_Story_With_Martha_MacCallum/FOXNEWSW_20190710_230000_The_Story_With_Martha_MacCallum.thumbs/FOXNEWSW_20190710_230000_The_Story_With_Martha_MacCallum_000777.jpg,Positive,"trump administration is using the money not with regard to helping, but talking about building a wall or sending troops to the border. she is so foolish that she actually said a few months ago the people were coming from latin america because of climate change. these are economic migrants"
https://archive.org/details/FOXNEWSW_20190710_090000_Fox_and_Friends_First#start/1107/end/1142,7/10/2019 9:18,FOXNEWS,Fox and Friends First,FOXNEWSW_20190710_090000_Fox_and_Friends_First,https://archive.org/download/FOXNEWSW_20190710_090000_Fox_and_Friends_First/FOXNEWSW_20190710_090000_Fox_and_Friends_First.thumbs/FOXNEWSW_20190710_090000_Fox_and_Friends_First_001108.jpg,Positive,"climate change is not a crisis, it is not a next essential threat. it is something that has been happening since humans have been on this planet and one thing we have proven very good at is adapting to an ever-changing climate. rob: doesn't your present a lot"
https://archive.org/details/FOXNEWSW_20190711_040000_Tucker_Carlson_Tonight#start/1881/end/1916,7/11/2019 4:31,FOXNEWS,Tucker Carlson Tonight,FOXNEWSW_20190711_040000_Tucker_Carlson_Tonight,https://archive.org/download/FOXNEWSW_20190711_040000_Tucker_Carlson_Tonight/FOXNEWSW_20190711_040000_Tucker_Carlson_Tonight.thumbs/FOXNEWSW_20190711_040000_Tucker_Carlson_Tonight_001859.jpg,Positive,"all in on climate change and a green new deal would seem to me to be perfect right up his allee but they've already adopted that, what new are you bringing to theew race? the democrats somewhat try to give hillary clinton a hard time, remember that debate about"
https://archive.org/details/FOXNEWSW_20190706_200000_Americas_News_HQ#start/6436/end/6471,7/6/2019 21:47,FOXNEWS,Americas News HQ,FOXNEWSW_20190706_200000_Americas_News_HQ,https://archive.org/download/FOXNEWSW_20190706_200000_Americas_News_HQ/FOXNEWSW_20190706_200000_Americas_News_HQ.thumbs/FOXNEWSW_20190706_200000_Americas_News_HQ_006419.jpg,Positive,"do, the republican party is actually a little divided on the issue of the environment, there are people in the republican party who see climate change as serious issue and they want something done, they, of course, don't want the sort of new green new deal introduced by people"
https://archive.org/details/FOXNEWSW_20190711_100000_FOX__Friends#start/4805/end/4840,7/11/2019 11:20,FOXNEWS,FOX  Friends,FOXNEWSW_20190711_100000_FOX__Friends,https://archive.org/download/FOXNEWSW_20190711_100000_FOX__Friends/FOXNEWSW_20190711_100000_FOX__Friends.thumbs/FOXNEWSW_20190711_100000_FOX__Friends_004798.jpg,Positive,"number two, he has spent in the last few years getting donor lists and getting activist lists which is the key to grassroots. three things he has done. the impeach trump, the climate change and the voter registration. i think he has tens of millions of people's names"
https://archive.org/details/FOXNEWSW_20190711_190000_Shepard_Smith_Reporting#start/2431/end/2466,7/11/2019 19:40,FOXNEWS,Shepard Smith Reporting,FOXNEWSW_20190711_190000_Shepard_Smith_Reporting,https://archive.org/download/FOXNEWSW_20190711_190000_Shepard_Smith_Reporting/FOXNEWSW_20190711_190000_Shepard_Smith_Reporting.thumbs/FOXNEWSW_20190711_190000_Shepard_Smith_Reporting_002429.jpg,Negative,"climate change obviously is a part of this. they're worried about the rain coming in there. they're not ordering mandatory evacuations but they're saying if you can get away, if you can find a place, go there. police in kentucky say that they found a decomposed body and made"
https://archive.org/details/FOXNEWSW_20190723_000000_Tucker_Carlson_Tonight#start/484/end/519,7/23/2019 0:08,FOXNEWS,Tucker Carlson Tonight,FOXNEWSW_20190723_000000_Tucker_Carlson_Tonight,https://archive.org/download/FOXNEWSW_20190723_000000_Tucker_Carlson_Tonight/FOXNEWSW_20190723_000000_Tucker_Carlson_Tonight.thumbs/FOXNEWSW_20190723_000000_Tucker_Carlson_Tonight_000478.jpg,Positive,that people are concerned with along with the economy that pulled the two most pressing issue is not the green new deal and climate change. but we lost swing states because we didn't bring out so-called reagan democrats boater and this is the issue trump appealed to
https://archive.org/details/FOXNEWSW_20190723_040000_Tucker_Carlson_Tonight#start/477/end/512,7/23/2019 4:08,FOXNEWS,Tucker Carlson Tonight,FOXNEWSW_20190723_040000_Tucker_Carlson_Tonight,https://archive.org/download/FOXNEWSW_20190723_040000_Tucker_Carlson_Tonight/FOXNEWSW_20190723_040000_Tucker_Carlson_Tonight.thumbs/FOXNEWSW_20190723_040000_Tucker_Carlson_Tonight_000479.jpg,Positive,"2016 and saying illegal immigration is an issue that people are really concerned with. along with the economy pulled the two most pressing issue, not the green deal or climate change. we lost these swing states because we didn't bring out the so-called reagan democrats"
https://archive.org/details/FOXNEWSW_20190722_210000_The_Five#start/2241/end/2276,7/22/2019 21:37,FOXNEWS,The Five,FOXNEWSW_20190722_210000_The_Five,https://archive.org/download/FOXNEWSW_20190722_210000_The_Five/FOXNEWSW_20190722_210000_The_Five.thumbs/FOXNEWSW_20190722_210000_The_Five_002219.jpg,Positive,"to fight climate change. what do you think about this, jesse watters? jesse: they just set apollo program is racist and sexist last week so i don't know if that is a comparison for the democrats. cory booker scares me. he looked hysterical -- tyrence: he was fired up."
https://archive.org/details/FOXNEWSW_20190719_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith#start/8308/end/8343,7/19/2019 15:18,FOXNEWS,Americas Newsroom With Bill Hemmer and Sandra Smith,FOXNEWSW_20190719_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith,https://archive.org/download/FOXNEWSW_20190719_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/FOXNEWSW_20190719_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith.thumbs/FOXNEWSW_20190719_130000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith_008280.jpg,Positive,"sexual harassment. that was a problem he had to clean up from the 2016 campaign. then if you go more broadly, look at the way the all these people in the democrat leadership preach about climate change but don't have any problem tearing around the country on private planes and"
https://archive.org/details/FOXNEWSW_20190718_020000_The_Ingraham_Angle#start/2358/end/2393,7/18/2019 2:39,FOXNEWS,The Ingraham Angle,FOXNEWSW_20190718_020000_The_Ingraham_Angle,https://archive.org/download/FOXNEWSW_20190718_020000_The_Ingraham_Angle/FOXNEWSW_20190718_020000_The_Ingraham_Angle.thumbs/FOXNEWSW_20190718_020000_The_Ingraham_Angle_002340.jpg,Positive,"the gulf coast may well need the federal government's help after this storm. a government which, under donald trump, is doing everything it can to deny even the existence of climate change. we have no idea what's coming. the sea level is rising. that's not a climate model."
https://archive.org/details/FOXNEWSW_20190716_050000_Hannity#start/185/end/220,7/16/2019 5:03,FOXNEWS,Hannity,FOXNEWSW_20190716_050000_Hannity,https://archive.org/download/FOXNEWSW_20190716_050000_Hannity/FOXNEWSW_20190716_050000_Hannity.thumbs/FOXNEWSW_20190716_050000_Hannity_000178.jpg,Positive,"how to run your business and as a matter of fact, the the chief of staff y for a ocasio cortez look at this, recently's eye the interesting thing about the green new deal is that it wasn't originally a climate change thing at all. i'm right. now, some house democrats"
https://archive.org/details/FOXNEWSW_20190724_100000_FOX__Friends#start/950/end/985,7/24/2019 10:16,FOXNEWS,FOX  Friends,FOXNEWSW_20190724_100000_FOX__Friends,https://archive.org/download/FOXNEWSW_20190724_100000_FOX__Friends/FOXNEWSW_20190724_100000_FOX__Friends.thumbs/FOXNEWSW_20190724_100000_FOX__Friends_000930.jpg,Positive,doorways in hopes of preventing monikers from attending a vote forcing the issue of climate change. some even super glued to their hands it to the doors. 17 people were charged with obstruction and others were charged with defacing property. what you do if you go go the bathroom in your
https://archive.org/details/FOXNEWSW_20190702_040000_Tucker_Carlson_Tonight#start/2641/end/2676,7/2/2019 4:44,FOXNEWS,Tucker Carlson Tonight,FOXNEWSW_20190702_040000_Tucker_Carlson_Tonight,https://archive.org/download/FOXNEWSW_20190702_040000_Tucker_Carlson_Tonight/FOXNEWSW_20190702_040000_Tucker_Carlson_Tonight.thumbs/FOXNEWSW_20190702_040000_Tucker_Carlson_Tonight_002640.jpg,Positive,"by god, not by mother nature, but by us. man-made climate change, our emissions, our inactions in the face of the facts and assigns.g when it is that deadly and you are unable to grow your own food to feed yourself, you have no choice but to come here."
https://archive.org/details/FOXNEWSW_20190702_060000_The_Ingraham_Angle#start/3142/end/3177,7/2/2019 6:52,FOXNEWS,The Ingraham Angle,FOXNEWSW_20190702_060000_The_Ingraham_Angle,https://archive.org/download/FOXNEWSW_20190702_060000_The_Ingraham_Angle/FOXNEWSW_20190702_060000_The_Ingraham_Angle.thumbs/FOXNEWSW_20190702_060000_The_Ingraham_Angle_003117.jpg,Positive,"no, was that was not a parody video. some women are deciding whether or not they're going to have kids based on climate change. the writer of a new huffington post piece is predicting doomsday. say in 2050, my children will be 34 and 36. maybe a stage of their lives"
https://archive.org/details/FOXNEWSW_20190731_030000_Fox_News__Night_With_Shannon_Bream#start/1677/end/1712,7/31/2019 3:28,FOXNEWS,Fox News  Night With Shannon Bream,FOXNEWSW_20190731_030000_Fox_News__Night_With_Shannon_Bream,https://archive.org/download/FOXNEWSW_20190731_030000_Fox_News__Night_With_Shannon_Bream/FOXNEWSW_20190731_030000_Fox_News__Night_With_Shannon_Bream.thumbs/FOXNEWSW_20190731_030000_Fox_News__Night_With_Shannon_Bream_001649.jpg,Positive,"important issues. infrastructure, public education, jobs, climate change, health care. my plans are workable. i tell people how i'm going to pay for them and i tell people how i'm going to get it done. one final very quick question, you were the first person in the race. do you think tonight was a"
https://archive.org/details/FOXNEWSW_20190731_100000_FOX__Friends#start/8604/end/8639,7/31/2019 12:23,FOXNEWS,FOX  Friends,FOXNEWSW_20190731_100000_FOX__Friends,https://archive.org/download/FOXNEWSW_20190731_100000_FOX__Friends/FOXNEWSW_20190731_100000_FOX__Friends.thumbs/FOXNEWSW_20190731_100000_FOX__Friends_008580.jpg,Positive,how climate change will be framed is how people react. steve: front-runner is joe biden by a lot. almost double the number two person. what does he have to do tonight to stay in the first place? he has to become really relevant now. i think reason he is ahead so
https://archive.org/details/FOXNEWSW_20190731_180000_The_Daily_Briefing_With_Dana_Perino#start/2960/end/2995,7/31/2019 18:49,FOXNEWS,The Daily Briefing With Dana Perino,FOXNEWSW_20190731_180000_The_Daily_Briefing_With_Dana_Perino,https://archive.org/download/FOXNEWSW_20190731_180000_The_Daily_Briefing_With_Dana_Perino/FOXNEWSW_20190731_180000_The_Daily_Briefing_With_Dana_Perino.thumbs/FOXNEWSW_20190731_180000_The_Daily_Briefing_With_Dana_Perino_002938.jpg,Positive,"forced to explain how we get rid of fossil fuels by 2030. when you ask her that question, she attacks you. dana: they say conservatives have no plan. they have no plan for climate change, for cleaning up the environment. i'll give you the last word and you can tell me if that's Positive."
https://archive.org/details/FOXNEWSW_20190710_210000_The_Five#start/2436/end/2471,7/10/2019 21:40,FOXNEWS,The Five,FOXNEWSW_20190710_210000_The_Five,https://archive.org/download/FOXNEWSW_20190710_210000_The_Five/FOXNEWSW_20190710_210000_The_Five.thumbs/FOXNEWSW_20190710_210000_The_Five_002428.jpg,Positive,jesse: i thought weather had nothing to do with climate change. juan: it does have something to do. i think they are sounding the alarm. i don't think there's much more price to pay for in terms of the democratic primary process. i do think it's a very proactive talking point for bernie.
https://archive.org/details/FOXNEWSW_20190710_090000_Fox_and_Friends_First#start/691/end/726,7/10/2019 9:11,FOXNEWS,Fox and Friends First,FOXNEWSW_20190710_090000_Fox_and_Friends_First,https://archive.org/download/FOXNEWSW_20190710_090000_Fox_and_Friends_First/FOXNEWSW_20190710_090000_Fox_and_Friends_First.thumbs/FOXNEWSW_20190710_090000_Fox_and_Friends_First_000690.jpg,Positive,it is 11 minutes after the hour. both of these victims killed by illegal aliens in place is now known as sanctuary cities. one republican senator just gave families like there's another way to get justice. rob: bernie sanders and aoc want to declare climate change emergency but our next guest to
https://archive.org/details/FOXNEWSW_20190706_010000_Hannity_Fourth_of_July_Special#start/635/end/670,7/6/2019 1:10,FOXNEWS,Hannity Fourth of July Special,FOXNEWSW_20190706_010000_Hannity_Fourth_of_July_Special,https://archive.org/download/FOXNEWSW_20190706_010000_Hannity_Fourth_of_July_Special/FOXNEWSW_20190706_010000_Hannity_Fourth_of_July_Special.thumbs/FOXNEWSW_20190706_010000_Hannity_Fourth_of_July_Special_000629.jpg,Negative,"of them to debate climate change, debate the effect and debate if it exists. he has declared we are not going to allow that on my show. so that demonstrates to you he is pushing an agenda. this whole russia collusion thing. what i write about in the book also, sean, is the notion of"
https://archive.org/details/FOXNEWSW_20190706_200000_Americas_News_HQ#start/6469/end/6504,7/6/2019 21:48,FOXNEWS,Americas News HQ,FOXNEWSW_20190706_200000_Americas_News_HQ,https://archive.org/download/FOXNEWSW_20190706_200000_Americas_News_HQ/FOXNEWSW_20190706_200000_Americas_News_HQ.thumbs/FOXNEWSW_20190706_200000_Americas_News_HQ_006449.jpg,Positive,"it as and keep in mind that president trump himself actually tweeted in 2012 that climate change was something that the chinese made up to hurt american manufacturing. now that was about 7 years ago, i don't know if he still believes that but he certainly has spoken many times in the"
https://archive.org/details/FOXNEWSW_20190712_040000_Tucker_Carlson_Tonight#start/1562/end/1597,7/12/2019 4:26,FOXNEWS,Tucker Carlson Tonight,FOXNEWSW_20190712_040000_Tucker_Carlson_Tonight,https://archive.org/download/FOXNEWSW_20190712_040000_Tucker_Carlson_Tonight/FOXNEWSW_20190712_040000_Tucker_Carlson_Tonight.thumbs/FOXNEWSW_20190712_040000_Tucker_Carlson_Tonight_001559.jpg,Positive,"is that china is by far the world's greatest emitter of carbon? if you believe that global climate change being driven by carbon emissions, you should be mad at china. when was last time you heard any democrat running for any office mention that ever? that was part of the paris climate accord."
https://archive.org/details/FOXNEWSW_20190712_000000_Tucker_Carlson_Tonight#start/1567/end/1602,7/12/2019 0:26,FOXNEWS,Tucker Carlson Tonight,FOXNEWSW_20190712_000000_Tucker_Carlson_Tonight,https://archive.org/download/FOXNEWSW_20190712_000000_Tucker_Carlson_Tonight/FOXNEWSW_20190712_000000_Tucker_Carlson_Tonight.thumbs/FOXNEWSW_20190712_000000_Tucker_Carlson_Tonight_001558.jpg,Positive,"is that china is by far the world's greatest emitter of carbon? if you believe that global climate change being driven by carbon emissions, you should be mad at china. one was last time you heard any democrat running for any office mentioned that everquest marks because that was part of the"
https://archive.org/details/FOXNEWSW_20190722_210000_The_Five#start/2507/end/2542,7/22/2019 21:42,FOXNEWS,The Five,FOXNEWSW_20190722_210000_The_Five,https://archive.org/download/FOXNEWSW_20190722_210000_The_Five/FOXNEWSW_20190722_210000_The_Five.thumbs/FOXNEWSW_20190722_210000_The_Five_002489.jpg,Positive,"stop lying to the american people. if you want to fight climate change and change the car that we drive and change how we create electricity, we will also put millions of people out of work. how did that work out for hillary clinton, speaking of the coal miners, we will put the"
https://archive.org/details/FOXNEWSW_20190721_220000_FOX_Report_With_Jon_Scott#start/1192/end/1227,7/21/2019 22:20,FOXNEWS,FOX Report With Jon Scott,FOXNEWSW_20190721_220000_FOX_Report_With_Jon_Scott,https://archive.org/download/FOXNEWSW_20190721_220000_FOX_Report_With_Jon_Scott/FOXNEWSW_20190721_220000_FOX_Report_With_Jon_Scott.thumbs/FOXNEWSW_20190721_220000_FOX_Report_With_Jon_Scott_001169.jpg,Positive,"get up and take action if they want real change. it is not good enough to say, oh, man, i'm really angry that i'm earning low wages, that i can't afford health care, that my kid can't go to chen, and i'm really worried about climate change. if they are worried, they're"
https://archive.org/details/FOXNEWSW_20190702_020000_The_Ingraham_Angle#start/3161/end/3196,7/2/2019 2:52,FOXNEWS,The Ingraham Angle,FOXNEWSW_20190702_020000_The_Ingraham_Angle,https://archive.org/download/FOXNEWSW_20190702_020000_The_Ingraham_Angle/FOXNEWSW_20190702_020000_The_Ingraham_Angle.thumbs/FOXNEWSW_20190702_020000_The_Ingraham_Angle_003147.jpg,Positive,when they'll have -- they'll be thinking about having children of their own. maybe they won't have that luxury or that decision. the democrats probably are not helping with these scare tactics. the world is going to end in 12 years if we don't address climate change. i want to make sure that
https://archive.org/details/FOXNEWSW_20190731_210000_The_Five#start/1400/end/1435,7/31/2019 21:23,FOXNEWS,The Five,FOXNEWSW_20190731_210000_The_Five,https://archive.org/download/FOXNEWSW_20190731_210000_The_Five/FOXNEWSW_20190731_210000_The_Five.thumbs/FOXNEWSW_20190731_210000_The_Five_001317.jpg,Positive,"we should come back another day. right now democrats clash over climate change and a green new deal, of course. the fiery show down but we heard it before when we return. when you have diabetes, dietary choices are crucial to help manage blood sugar, but it can be difficult to find a balanced solution."
https://archive.org/details/FOXNEWSW_20190709_040000_Tucker_Carlson_Tonight#start/85/end/120,7/9/2019 4:01,FOXNEWS,Tucker Carlson Tonight,FOXNEWSW_20190709_040000_Tucker_Carlson_Tonight,https://archive.org/download/FOXNEWSW_20190709_040000_Tucker_Carlson_Tonight/FOXNEWSW_20190709_040000_Tucker_Carlson_Tonight.thumbs/FOXNEWSW_20190709_040000_Tucker_Carlson_Tonight_000058.jpg,Positive,"longer than alexandria ocasio-cortez has been alive. none of that has been able to save her.or ocasio-cortez and a tiny group of house freshman demand explicit socialism in this country right now. they want to open the borders, abolish the prisons, and command the u.s. economy in the name of climate change. pelosi may agree with these"
https://archive.org/details/FOXNEWSW_20190710_050000_Hannity#start/3020/end/3055,7/10/2019 5:50,FOXNEWS,Hannity,FOXNEWSW_20190710_050000_Hannity,https://archive.org/download/FOXNEWSW_20190710_050000_Hannity/FOXNEWSW_20190710_050000_Hannity.thumbs/FOXNEWSW_20190710_050000_Hannity_002998.jpg,Positive,"to save face because the new green deal rollout was a disaster. bernie is actually comparing the whole thing to world war ii. telling reporters in a conference call, 'i am reminded today in terms of the crisis that we face in climate change about where the united states was in 1941 when it was attacked"
https://archive.org/details/FOXNEWSW_20190710_090000_Fox_and_Friends_First#start/1043/end/1078,7/10/2019 9:17,FOXNEWS,Fox and Friends First,FOXNEWSW_20190710_090000_Fox_and_Friends_First,https://archive.org/download/FOXNEWSW_20190710_090000_Fox_and_Friends_First/FOXNEWSW_20190710_090000_Fox_and_Friends_First.thumbs/FOXNEWSW_20190710_090000_Fox_and_Friends_First_001018.jpg,Positive,save him from that fact. jillian: they unveiled a new resolution that would declare climate change a national emergency. how far does this go? it doesn't really matter. it is a resolution and if it is such a crisis they would be introducing legislation and actual policies but for them it is all about politics and also
https://archive.org/details/FOXNEWSW_20190712_040000_Tucker_Carlson_Tonight#start/1545/end/1580,7/12/2019 4:26,FOXNEWS,Tucker Carlson Tonight,FOXNEWSW_20190712_040000_Tucker_Carlson_Tonight,https://archive.org/download/FOXNEWSW_20190712_040000_Tucker_Carlson_Tonight/FOXNEWSW_20190712_040000_Tucker_Carlson_Tonight.thumbs/FOXNEWSW_20190712_040000_Tucker_Carlson_Tonight_001529.jpg,Positive,"what they are doing explain climate change in the equator. if you look at thailand, if you look at southeast asia, they have the exact same issue. it's a global problem with a global solution. tucker: then let me ask you a question then, when was the last time you heard a democratic politician note the truth, which"
https://archive.org/details/FOXNEWSW_20190711_000000_Tucker_Carlson_Tonight#start/1880/end/1915,7/11/2019 0:31,FOXNEWS,Tucker Carlson Tonight,FOXNEWSW_20190711_000000_Tucker_Carlson_Tonight,https://archive.org/download/FOXNEWSW_20190711_000000_Tucker_Carlson_Tonight/FOXNEWSW_20190711_000000_Tucker_Carlson_Tonight.thumbs/FOXNEWSW_20190711_000000_Tucker_Carlson_Tonight_001858.jpg,Positive,"tom steyer, before he was impeachment, he was all in on climate change and a green new deal would be perfect, right up his alley. but they have already adopted that. so what new are you bringing to the race? i do think that democrats somewhat try to give hillary clinton a hard time. remember the whole debate about"
https://archive.org/details/FOXNEWSW_20190731_050000_Hannity#start/1671/end/1706,7/31/2019 5:28,FOXNEWS,Hannity,FOXNEWSW_20190731_050000_Hannity,https://archive.org/download/FOXNEWSW_20190731_050000_Hannity/FOXNEWSW_20190731_050000_Hannity.thumbs/FOXNEWSW_20190731_050000_Hannity_001648.jpg,Positive,"to the american people. is it a workable idea? how are you going to pay for it? and how are you going to get it done? i have answers for all of the important issues, infrastructure, publice, education, climate change, fixing health care, all of my plans are workable. i tell people how i'm going to pay for them, and exactly how"
https://archive.org/details/FOXNEWSW_20190716_050000_Hannity#start/155/end/190,7/16/2019 5:02,FOXNEWS,Hannity,FOXNEWSW_20190716_050000_Hannity,https://archive.org/download/FOXNEWSW_20190716_050000_Hannity/FOXNEWSW_20190716_050000_Hannity.thumbs/FOXNEWSW_20190716_050000_Hannity_000148.jpg,Positive,everything. the so-called squad of far less congresswoman are now using identity politics even against members of their own party. the end goal is to fundamentally reshape america. that's within three new deal is enalways about. it's always been about that. it's not about climate change it's not about saving the environment. not at all. and so its primary purpose is to
https://archive.org/details/FOXNEWSW_20190724_100000_FOX__Friends#start/1915/end/1950,7/24/2019 10:32,FOXNEWS,FOX  Friends,FOXNEWSW_20190724_100000_FOX__Friends,https://archive.org/download/FOXNEWSW_20190724_100000_FOX__Friends/FOXNEWSW_20190724_100000_FOX__Friends.thumbs/FOXNEWSW_20190724_100000_FOX__Friends_001889.jpg,Positive,"climate change crusaders cheered it seems like a green policy and californians are excited because we are taken a hold of the screen resolution, but at the end of the day it doesn't help much and it makes california more unaffordable for people who already cannot afford california. ainsley: city council voted unanimously that starts january 1 if you live in berkeley."
https://archive.org/details/FOXNEWSW_20190702_060000_The_Ingraham_Angle#start/3163/end/3198,7/2/2019 6:52,FOXNEWS,The Ingraham Angle,FOXNEWSW_20190702_060000_The_Ingraham_Angle,https://archive.org/download/FOXNEWSW_20190702_060000_The_Ingraham_Angle/FOXNEWSW_20190702_060000_The_Ingraham_Angle.thumbs/FOXNEWSW_20190702_060000_The_Ingraham_Angle_003147.jpg,Positive,"when they'll have -- they'll be thinking about having children of their own. maybe they won't have that luxury or that decision.n. the democrats probably are not helping with these scare tactics. the world is going to end in 12 years if we don't address climate change. i want to make sure that those that work in the oil and gas industry, those that work in"
https://archive.org/details/FOXNEWSW_20190718_060000_The_Ingraham_Angle#start/2353/end/2388,7/18/2019 6:39,FOXNEWS,The Ingraham Angle,FOXNEWSW_20190718_060000_The_Ingraham_Angle,https://archive.org/download/FOXNEWSW_20190718_060000_The_Ingraham_Angle/FOXNEWSW_20190718_060000_The_Ingraham_Angle.thumbs/FOXNEWSW_20190718_060000_The_Ingraham_Angle_002340.jpg,Positive,"low-lying areas certainly flooded, it was terrible forly those people, but new orleans was not in this grave danger. when some of the media began to put a political spin on it, i really got angry. the gulf coast may well need the federal government's help after this storm. a government which, under donald trump, is doing everything it can to deny even the existence of climate change. we have no idea what's"
