URL,MatchDateTime,Station,Show,IAShowID,IAPreviewThumb,Sentiments,review
https://archive.org/details/MSNBCW_20190915_120000_Up_With_David_Gura#start/6871/end/6906,9/15/2019 13:54,MSNBC,Up With David Gura,MSNBCW_20190915_120000_Up_With_David_Gura,https://archive.org/download/MSNBCW_20190915_120000_Up_With_David_Gura/MSNBCW_20190915_120000_Up_With_David_Gura.thumbs/MSNBCW_20190915_120000_Up_With_David_Gura_006867.jpg,Positive,"governor inslee, a town ravaged by flooding that he was tieing to climate change. as i listened to him speak to voters, they weren't drawing that connection. maybe he paused and they thought about it. you were in the bahamas after this hurricane, after dorian"
https://archive.org/details/MSNBCW_20190921_000000_All_In_With_Chris_Hayes#start/185/end/220,9/21/2019 0:03,MSNBC,All In With Chris Hayes,MSNBCW_20190921_000000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20190921_000000_All_In_With_Chris_Hayes/MSNBCW_20190921_000000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20190921_000000_All_In_With_Chris_Hayes_000177.jpg,Positive,"the greatest chance to do something to avoid the most catastrophic effects of global climate change is in that building behind me, and the one down the street at 1600 pennsylvania avenue. this is the capitol city of the most powerful country in the"
https://archive.org/details/MSNBCW_20190921_000000_All_In_With_Chris_Hayes#start/2078/end/2113,9/21/2019 0:34,MSNBC,All In With Chris Hayes,MSNBCW_20190921_000000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20190921_000000_All_In_With_Chris_Hayes/MSNBCW_20190921_000000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20190921_000000_All_In_With_Chris_Hayes_002067.jpg,Positive,"warming twice as fast as the rest of the planet. the before and after photos displayed by the national park service, a frightening example of the now in climate change. for dan who measures the glaciers for the u.s. geological survey his field of study is"
https://archive.org/details/MSNBCW_20190921_000000_All_In_With_Chris_Hayes#start/2095/end/2130,9/21/2019 0:35,MSNBC,All In With Chris Hayes,MSNBCW_20190921_000000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20190921_000000_All_In_With_Chris_Hayes/MSNBCW_20190921_000000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20190921_000000_All_In_With_Chris_Hayes_002067.jpg,Positive,"disappearing at an unprecedented rate. how much more is your job every day defined by climate change? it's on the t-shirt now. yes, we do science for a changing world and the world does change, and we're going to keep changing the science to document that."
https://archive.org/details/MSNBCW_20190923_210000_MTP_Daily#start/3534/end/3569,9/23/2019 21:59,MSNBC,MTP Daily,MSNBCW_20190923_210000_MTP_Daily,https://archive.org/download/MSNBCW_20190923_210000_MTP_Daily/MSNBCW_20190923_210000_MTP_Daily.thumbs/MSNBCW_20190923_210000_MTP_Daily_003509.jpg,Positive,"it is such a big deal that the global climate strike is believed to have been the largest climate change protest in history. it is such a big deal that climate protesters shut down streets in washington, d.c. this morning as a way to draw"
https://archive.org/details/MSNBCW_20190923_100000_Morning_Joe#start/5379/end/5414,9/23/2019 11:29,MSNBC,Morning Joe,MSNBCW_20190923_100000_Morning_Joe,https://archive.org/download/MSNBCW_20190923_100000_Morning_Joe/MSNBCW_20190923_100000_Morning_Joe.thumbs/MSNBCW_20190923_100000_Morning_Joe_005367.jpg,Positive,not the sooelg ceilinceiling. i want to unite americans to the common cause to deal with those problems that the future really is starring at from climate change to just an economy that doesn't work like it did for my parents. 90% of baby boomers did better
https://archive.org/details/MSNBCW_20190923_140000_MSNBC_Live_With_Hallie_Jackson#start/1864/end/1899,9/23/2019 14:31,MSNBC,MSNBC Live With Hallie Jackson,MSNBCW_20190923_140000_MSNBC_Live_With_Hallie_Jackson,https://archive.org/download/MSNBCW_20190923_140000_MSNBC_Live_With_Hallie_Jackson/MSNBCW_20190923_140000_MSNBC_Live_With_Hallie_Jackson.thumbs/MSNBCW_20190923_140000_MSNBC_Live_With_Hallie_Jackson_001859.jpg,Positive,"climate summit, hallie, which is of course going to be aimed at having all of these world leaders come together and more forcefully combat climate change. it was notable that the president wasn't going to be there. it had gotten a lot of headlines"
https://archive.org/details/MSNBCW_20190923_190000_MSNBC_Live_With_Ali_Velshi#start/911/end/946,9/23/2019 19:15,MSNBC,MSNBC Live With Ali Velshi,MSNBCW_20190923_190000_MSNBC_Live_With_Ali_Velshi,https://archive.org/download/MSNBCW_20190923_190000_MSNBC_Live_With_Ali_Velshi/MSNBCW_20190923_190000_MSNBC_Live_With_Ali_Velshi.thumbs/MSNBCW_20190923_190000_MSNBC_Live_With_Ali_Velshi_000899.jpg,Positive,"whistle-blower who filed the initial complaint to the intelligence community's inspector general. all right. up next, may have dropped out of the 2020 presidential race but washington governor's push for climate change is living on with his former democratic rivals, many of whom channelling the"
https://archive.org/details/MSNBCW_20190923_190000_MSNBC_Live_With_Ali_Velshi#start/1212/end/1247,9/23/2019 19:20,MSNBC,MSNBC Live With Ali Velshi,MSNBCW_20190923_190000_MSNBC_Live_With_Ali_Velshi,https://archive.org/download/MSNBCW_20190923_190000_MSNBC_Live_With_Ali_Velshi/MSNBCW_20190923_190000_MSNBC_Live_With_Ali_Velshi.thumbs/MSNBCW_20190923_190000_MSNBC_Live_With_Ali_Velshi_001197.jpg,Positive,candidate took part in climate forum 2020 at georgetown university in washington. they answered questions from chris hays and me and from college students from around the country about what they would do to fight climate change if they were in the white house.
https://archive.org/details/MSNBCW_20190918_070000_All_In_With_Chris_Hayes#start/357/end/392,9/18/2019 7:06,MSNBC,All In With Chris Hayes,MSNBCW_20190918_070000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20190918_070000_All_In_With_Chris_Hayes/MSNBCW_20190918_070000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20190918_070000_All_In_With_Chris_Hayes_002578.jpg,Positive,"interview with former vice president al gore this thursday for the first night of our two part special, climate in crisis, which will feature reports on the effects of climate change all over the world plus highlights from our presidential candidate climate forum at"
https://archive.org/details/MSNBCW_20190918_040000_The_Rachel_Maddow_Show#start/3158/end/3193,9/18/2019 4:52,MSNBC,The Rachel Maddow Show,MSNBCW_20190918_040000_The_Rachel_Maddow_Show,https://archive.org/download/MSNBCW_20190918_040000_The_Rachel_Maddow_Show/MSNBCW_20190918_040000_The_Rachel_Maddow_Show.thumbs/MSNBCW_20190918_040000_The_Rachel_Maddow_Show_003147.jpg,Positive,they're going to say the federal government trupz anything any state wants to do in that regard what do you say about that he think i think it's terrible the urgency of climate change cannot be overstated a warming planet threatens every living thing
https://archive.org/details/MSNBCW_20190917_190000_MSNBC_Live_With_Ali_Velshi#start/2941/end/2976,9/17/2019 19:49,MSNBC,MSNBC Live With Ali Velshi,MSNBCW_20190917_190000_MSNBC_Live_With_Ali_Velshi,https://archive.org/download/MSNBCW_20190917_190000_MSNBC_Live_With_Ali_Velshi/MSNBCW_20190917_190000_MSNBC_Live_With_Ali_Velshi.thumbs/MSNBCW_20190917_190000_MSNBC_Live_With_Ali_Velshi_002939.jpg,Positive,"forum 2020 featuring 2020 candidates and conversations with young voters all talking climate change coming up, internet troll farms could have a big iacmpt on the economy. we'll explain. your home at wayf, you get more than free shipping. you get everything you need for"
https://archive.org/details/MSNBCW_20190927_090000_First_Look#start/3453/end/3488,9/27/2019 9:57,MSNBC,First Look,MSNBCW_20190927_090000_First_Look,https://archive.org/download/MSNBCW_20190927_090000_First_Look/MSNBCW_20190927_090000_First_Look.thumbs/MSNBCW_20190927_090000_First_Look_003448.jpg,Positive,"and everything in the world can't necessarily undo all that attention. the biden campaign advisers tells us that the vice president's going to keep talking about gun control, climate change. he's not going to ignore the president, is but going to talk about other issues."
https://archive.org/details/MSNBCW_20190928_000000_All_In_With_Chris_Hayes#start/3572/end/3607,9/28/2019 0:59,MSNBC,All In With Chris Hayes,MSNBCW_20190928_000000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20190928_000000_All_In_With_Chris_Hayes/MSNBCW_20190928_000000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20190928_000000_All_In_With_Chris_Hayes_003569.jpg,Positive,"tuesday. plus, this is important, tickets for our next stop, which i'm extremely excited about in l.a. on october 21st with director adam mckay and author omar al cad. we'll talk about climate change and art and culture are available to the general public"
https://archive.org/details/MSNBCW_20190928_120000_Up_With_David_Gura#start/5607/end/5642,9/28/2019 13:33,MSNBC,Up With David Gura,MSNBCW_20190928_120000_Up_With_David_Gura,https://archive.org/download/MSNBCW_20190928_120000_Up_With_David_Gura/MSNBCW_20190928_120000_Up_With_David_Gura.thumbs/MSNBCW_20190928_120000_Up_With_David_Gura_005607.jpg,Positive,"sessions all over this district. it's a direct on the tipping point of turning blue. what every wants to talk about, no matter how red or how blue i'm in in the different areas, it's health care, it is climate change, and it's gun safety."
https://archive.org/details/MSNBCW_20190925_100000_Morning_Joe#start/6024/end/6059,9/25/2019 11:40,MSNBC,Morning Joe,MSNBCW_20190925_100000_Morning_Joe,https://archive.org/download/MSNBCW_20190925_100000_Morning_Joe/MSNBCW_20190925_100000_Morning_Joe.thumbs/MSNBCW_20190925_100000_Morning_Joe_005999.jpg,Positive,"partnerships. as you mentioned, richard, the only way we're going to tackle real global challenges from climate change to nuclear proliferation threats from iran and north korea is by working in close cooperation with our allies and our partners. and frankly, even at times with"
https://archive.org/details/MSNBCW_20190920_140000_MSNBC_Live_With_Hallie_Jackson#start/1289/end/1324,9/20/2019 14:21,MSNBC,MSNBC Live With Hallie Jackson,MSNBCW_20190920_140000_MSNBC_Live_With_Hallie_Jackson,https://archive.org/download/MSNBCW_20190920_140000_MSNBC_Live_With_Hallie_Jackson/MSNBCW_20190920_140000_MSNBC_Live_With_Hallie_Jackson.thumbs/MSNBCW_20190920_140000_MSNBC_Live_With_Hallie_Jackson_001289.jpg,Positive,"our location right now, hallie. gabe gutierrez live for us, be safe and thank you for bringing the pictures to us. we've got more coming up, including millions of people gathering in more than 4000 events to protest climate change. we're talking about some of the"
https://archive.org/details/MSNBCW_20190921_110000_MSNBC_Live#start/2267/end/2302,9/21/2019 11:38,MSNBC,MSNBC Live,MSNBCW_20190921_110000_MSNBC_Live,https://archive.org/download/MSNBCW_20190921_110000_MSNBC_Live/MSNBCW_20190921_110000_MSNBC_Live.thumbs/MSNBCW_20190921_110000_MSNBC_Live_002247.jpg,Positive,"thank you so much for being here this morning. great to have you. thank you. well a walkout. millions of students demand action on climate change. the pictures, when we return. and at the top of the hour on 'up.' david gura talks to peter welch."
https://archive.org/details/MSNBCW_20190920_090000_First_Look#start/2863/end/2898,9/20/2019 9:47,MSNBC,First Look,MSNBCW_20190920_090000_First_Look,https://archive.org/download/MSNBCW_20190920_090000_First_Look/MSNBCW_20190920_090000_First_Look.thumbs/MSNBCW_20190920_090000_First_Look_002820.jpg,Positive,"move involving electric vehicles and the bid to combat climate change. details coming up. - [woman] with my shark, i deep clean messes like this, this, and even this. but i don't have to clean this, because the self-cleaning brush roll removes hair while i clean."
https://archive.org/details/MSNBCW_20190920_090000_First_Look#start/3073/end/3108,9/20/2019 9:51,MSNBC,First Look,MSNBCW_20190920_090000_First_Look,https://archive.org/download/MSNBCW_20190920_090000_First_Look/MSNBCW_20190920_090000_First_Look.thumbs/MSNBCW_20190920_090000_First_Look_003058.jpg,Positive,"we don't know yet. trump posted it though on twitter. good and constructive. yes. another tech joint, amazon, unveiling the new plans to tackle climate change. trying to play its role as one of the biggest delivery companies out there. he biggest companies out there."
https://archive.org/details/MSNBCW_20190920_180000_MSNBC_Live_With_Katy_Tur#start/1788/end/1823,9/20/2019 18:30,MSNBC,MSNBC Live With Katy Tur,MSNBCW_20190920_180000_MSNBC_Live_With_Katy_Tur,https://archive.org/download/MSNBCW_20190920_180000_MSNBC_Live_With_Katy_Tur/MSNBCW_20190920_180000_MSNBC_Live_With_Katy_Tur.thumbs/MSNBCW_20190920_180000_MSNBC_Live_With_Katy_Tur_001767.jpg,Negative,"scientists say the food shortages are due to multiple factors, one of which is climate change. but much of the trump administration appeared unconcerned by the cause of the migration problem. the report was widely ignored by the white house. even as acting dhs secretary has"
https://archive.org/details/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi#start/839/end/874,9/20/2019 19:14,MSNBC,MSNBC Live With Ali Velshi,MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi,https://archive.org/download/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi.thumbs/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi_000840.jpg,Positive,"former vp, i know you'll do it. still to come, we've got a live interview with 2020 presidential candidate tom steyer from the climate change forum in d.c. later on the global climate strike. people around the world taking to the streets to protest"
https://archive.org/details/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi#start/1862/end/1897,9/20/2019 19:31,MSNBC,MSNBC Live With Ali Velshi,MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi,https://archive.org/download/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi.thumbs/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi_001859.jpg,Positive,"climate change. millions of people in hundreds of countries on almost every continent with protests in australia igniting a wave across asia, africa and europe that eventually made its way to the united states where thousands of people packed the streets from washington, d.c. to seattle."
https://archive.org/details/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi#start/2854/end/2889,9/20/2019 19:47,MSNBC,MSNBC Live With Ali Velshi,MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi,https://archive.org/download/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi.thumbs/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi_002850.jpg,Positive,"they're doing research on those topics and so yes, we believe that climate change is impacting. it's giving more storms. it's giving more rainfall in certain areas. how is that affecting folks on the front lines such as yourself? i think it affects aulg ll o."
https://archive.org/details/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi#start/2979/end/3014,9/20/2019 19:49,MSNBC,MSNBC Live With Ali Velshi,MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi,https://archive.org/download/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi.thumbs/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi_002968.jpg,Positive,"reporting tonight at 8:00 p.m. on all in with chris hayes. climate in chris it right here on msnbc. coming up, presidential candidates take aim at president trump as they pitch their plans to fight climate change. and before we go, check it out."
https://archive.org/details/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi#start/3288/end/3323,9/20/2019 19:55,MSNBC,MSNBC Live With Ali Velshi,MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi,https://archive.org/download/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi.thumbs/MSNBCW_20190920_190000_MSNBC_Live_With_Ali_Velshi_003269.jpg,Positive,"rather than only a sense of guilt when we talk about the relationship between agriculture and climate change, especially when you also consider the fact that it's folks in agriculture who were among those with the most to lose. if we solve climate, we'll be"
https://archive.org/details/MSNBCW_20190920_150000_MSNBC_Live_With_Craig_Melvin#start/14/end/49,9/20/2019 15:00,MSNBC,MSNBC Live With Craig Melvin,MSNBCW_20190920_150000_MSNBC_Live_With_Craig_Melvin,https://archive.org/download/MSNBCW_20190920_150000_MSNBC_Live_With_Craig_Melvin/MSNBCW_20190920_150000_MSNBC_Live_With_Craig_Melvin.thumbs/MSNBCW_20190920_150000_MSNBC_Live_With_Craig_Melvin_000059.jpg,Positive,"tape, by the way. craig melvin at msnbc headquarters in new york city. massive marches for changes in cities around the world, millions demanding the world leaders act now on climate change, many of them young students and activists. we'll head live to the scene in"
https://archive.org/details/MSNBCW_20190920_150000_MSNBC_Live_With_Craig_Melvin#start/3462/end/3497,9/20/2019 15:57,MSNBC,MSNBC Live With Craig Melvin,MSNBCW_20190920_150000_MSNBC_Live_With_Craig_Melvin,https://archive.org/download/MSNBCW_20190920_150000_MSNBC_Live_With_Craig_Melvin/MSNBCW_20190920_150000_MSNBC_Live_With_Craig_Melvin.thumbs/MSNBCW_20190920_150000_MSNBC_Live_With_Craig_Melvin_003448.jpg,Positive,"are getting it right on climate change? in my opinion, bernie sanders is getting it right. he's put out the best policy. and he really has stuck with what he believes in for as long as he's been fighting for this cause. reporter: thank you so much,"
https://archive.org/details/MSNBCW_20190920_170000_MSNBC_Live_With_Velshi_and_Ruhle#start/1805/end/1840,9/20/2019 17:30,MSNBC,MSNBC Live With Velshi and Ruhle,MSNBCW_20190920_170000_MSNBC_Live_With_Velshi_and_Ruhle,https://archive.org/download/MSNBCW_20190920_170000_MSNBC_Live_With_Velshi_and_Ruhle/MSNBCW_20190920_170000_MSNBC_Live_With_Velshi_and_Ruhle.thumbs/MSNBCW_20190920_170000_MSNBC_Live_With_Velshi_and_Ruhle_001798.jpg,Positive,we are doing to the planet. we'll hear from mayor pete buttigieg of his plan to fight climate change and his opinion of some of the things going on in washington. you are watching 'velshi & ruhle' live on msnbc. e watching& ruhle' live on msnbc .  _
https://archive.org/details/MSNBCW_20190920_070000_All_In_With_Chris_Hayes#start/68/end/103,9/20/2019 7:01,MSNBC,All In With Chris Hayes,MSNBCW_20190920_070000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20190920_070000_All_In_With_Chris_Hayes/MSNBCW_20190920_070000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20190920_070000_All_In_With_Chris_Hayes_000058.jpg,Positive,"good evening from washington, d.c. i'm chris hayes. we are live here at msnbc's climate change presidential forum from the campus of georgetown university outside the mccourt school of public policy. we've been speaking to 2020 candidates all day about the single biggest threat facing"
https://archive.org/details/MSNBCW_20190920_070000_All_In_With_Chris_Hayes#start/428/end/463,9/20/2019 7:07,MSNBC,All In With Chris Hayes,MSNBCW_20190920_070000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20190920_070000_All_In_With_Chris_Hayes/MSNBCW_20190920_070000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20190920_070000_All_In_With_Chris_Hayes_000418.jpg,Positive,"in five years from now is not going to be like five years before. we are facing an unprecedented global crisis. it disturbs me very, very much that we have a president who believes that climate change is a hoax. and what disturbs me about it is"
https://archive.org/details/MSNBCW_20190922_000000_All_In_With_Chris_Hayes#start/81/end/116,9/22/2019 0:01,MSNBC,All In With Chris Hayes,MSNBCW_20190922_000000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20190922_000000_All_In_With_Chris_Hayes/MSNBCW_20190922_000000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20190922_000000_All_In_With_Chris_Hayes_000059.jpg,Positive,"good evening from washington, d.c., i'm chris hayes. today the crisis of climate change became the biggest story on the face of the planet. it was enormous day of protests across the globe. millions of people participating in coordinated actions in more than 150 countries."
https://archive.org/details/MSNBCW_20190922_000000_All_In_With_Chris_Hayes#start/631/end/666,9/22/2019 0:10,MSNBC,All In With Chris Hayes,MSNBCW_20190922_000000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20190922_000000_All_In_With_Chris_Hayes/MSNBCW_20190922_000000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20190922_000000_All_In_With_Chris_Hayes_000628.jpg,Positive,"starvation is exacerbated by climate change happening on the ground here. instead of fixing that situation, they totally pulled funding from usda and other u.s. organizations here. what are the u.n. or any ngos or anyone doing to try to make sure these folks have some kind"
https://archive.org/details/MSNBCW_20190922_000000_All_In_With_Chris_Hayes#start/770/end/805,9/22/2019 0:13,MSNBC,All In With Chris Hayes,MSNBCW_20190922_000000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20190922_000000_All_In_With_Chris_Hayes/MSNBCW_20190922_000000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20190922_000000_All_In_With_Chris_Hayes_000748.jpg,Positive,"ford, volkswagen and bmw voluntarily struck a deal with the state of california to meet stricter tail pipe emission standards. climate change is real and we have to address it through improving the fuel economy of our products and through transitioning the fuels our"
https://archive.org/details/MSNBCW_20190922_000000_All_In_With_Chris_Hayes#start/2051/end/2086,9/22/2019 0:34,MSNBC,All In With Chris Hayes,MSNBCW_20190922_000000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20190922_000000_All_In_With_Chris_Hayes/MSNBCW_20190922_000000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20190922_000000_All_In_With_Chris_Hayes_002039.jpg,Positive,"glaciers. today only 25 remain. glacier national park is in many ways a climate change marker. if you want to see glaciers in glacier national park and you want to see them in a state where they're kind of oppressive, it's better to come now than later."
https://archive.org/details/MSNBCW_20190922_000000_All_In_With_Chris_Hayes#start/2801/end/2836,9/22/2019 0:46,MSNBC,All In With Chris Hayes,MSNBCW_20190922_000000_All_In_With_Chris_Hayes,https://archive.org/download/MSNBCW_20190922_000000_All_In_With_Chris_Hayes/MSNBCW_20190922_000000_All_In_With_Chris_Hayes.thumbs/MSNBCW_20190922_000000_All_In_With_Chris_Hayes_002788.jpg,Positive,"proposed project to mine uranium in the black hills, which is a sacred site to indigenous people. what's your name? olivia. where are you from? sonoma county, california. do you feel like you have seen the climate change up close? definitely. i was completely affected by the"
https://archive.org/details/MSNBCW_20190922_140000_AM_Joy#start/2032/end/2067,9/22/2019 14:34,MSNBC,AM Joy,MSNBCW_20190922_140000_AM_Joy,https://archive.org/download/MSNBCW_20190922_140000_AM_Joy/MSNBCW_20190922_140000_AM_Joy.thumbs/MSNBCW_20190922_140000_AM_Joy_002008.jpg,Positive,"stand now but clearly there's a lot that can happen over the year. you coming up at the top of the hour, we will have more on the 2020 race and the latest polling. coming up, the role of climate change in the border crisis. is"
https://archive.org/details/MSNBCW_20190922_140000_AM_Joy#start/2453/end/2488,9/22/2019 14:41,MSNBC,AM Joy,MSNBCW_20190922_140000_AM_Joy,https://archive.org/download/MSNBCW_20190922_140000_AM_Joy/MSNBCW_20190922_140000_AM_Joy.thumbs/MSNBCW_20190922_140000_AM_Joy_002428.jpg,Positive,"about climate change. another senior law enforcement official said why aren't they doing anything about this in the trump administration presupposes that they care about it being a root cause. obviously they don't. by the way, joy, we asked the white house about all of this."
https://archive.org/details/MSNBCW_20190922_140000_AM_Joy#start/2528/end/2563,9/22/2019 14:42,MSNBC,AM Joy,MSNBCW_20190922_140000_AM_Joy,https://archive.org/download/MSNBCW_20190922_140000_AM_Joy/MSNBCW_20190922_140000_AM_Joy.thumbs/MSNBCW_20190922_140000_AM_Joy_002518.jpg,Positive,"it gives us chills. a billion and a half people in this world on the move because of climate change. what i want to say, it is happening right now. it is a desperate, desperate situation and i saw it with my own eyes."
https://archive.org/details/MSNBCW_20190922_120000_Up_With_David_Gura#start/1880/end/1915,9/22/2019 12:31,MSNBC,Up With David Gura,MSNBCW_20190922_120000_Up_With_David_Gura,https://archive.org/download/MSNBCW_20190922_120000_Up_With_David_Gura/MSNBCW_20190922_120000_Up_With_David_Gura.thumbs/MSNBCW_20190922_120000_Up_With_David_Gura_001858.jpg,Positive,"climate change and health care. president trump does have a meeting on his schedule with the ukrainian president. katie, christina and jill. jill, let me start with you. we have the official schedule now. the leaders with whom he is going to have these bilateral"
https://archive.org/details/MSNBCW_20190922_120000_Up_With_David_Gura#start/4114/end/4149,9/22/2019 13:08,MSNBC,Up With David Gura,MSNBCW_20190922_120000_Up_With_David_Gura,https://archive.org/download/MSNBCW_20190922_120000_Up_With_David_Gura/MSNBCW_20190922_120000_Up_With_David_Gura.thumbs/MSNBCW_20190922_120000_Up_With_David_Gura_004108.jpg,Positive,"[inaudible question]. it's not a sub at all. the floods are very important to me. and climate change. everything is very important. but today i'm going to texas on the floods. then i'm going to houston on the big rally, the rally for prime"
https://archive.org/details/MSNBCW_20190906_130000_MSNBC_Live_With_Stephanie_Ruhle#start/2765/end/2800,9/6/2019 13:46,MSNBC,MSNBC Live With Stephanie Ruhle,MSNBCW_20190906_130000_MSNBC_Live_With_Stephanie_Ruhle,https://archive.org/download/MSNBCW_20190906_130000_MSNBC_Live_With_Stephanie_Ruhle/MSNBCW_20190906_130000_MSNBC_Live_With_Stephanie_Ruhle.thumbs/MSNBCW_20190906_130000_MSNBC_Live_With_Stephanie_Ruhle_002758.jpg,Positive,"your polling on specific issues. i want to look at environment and climate. when asked about the government doing more to curb climate change, even at the expense of economic growth, 3-1 were in favor of government action. that is a huge increase compared"
https://archive.org/details/MSNBCW_20190905_100000_Morning_Joe#start/4180/end/4215,9/5/2019 11:09,MSNBC,Morning Joe,MSNBCW_20190905_100000_Morning_Joe,https://archive.org/download/MSNBCW_20190905_100000_Morning_Joe/MSNBCW_20190905_100000_Morning_Joe.thumbs/MSNBCW_20190905_100000_Morning_Joe_004170.jpg,Positive,"whole bunch of democratic candidates talking about climate change, and it turns out most of what we had to say was the same. you could have said the same ten years ago other than that science has gotten more stark. is question isn't should this"
https://archive.org/details/MSNBCW_20190905_230000_Hardball_With_Chris_Matthews#start/2095/end/2130,9/5/2019 23:35,MSNBC,Hardball With Chris Matthews,MSNBCW_20190905_230000_Hardball_With_Chris_Matthews,https://archive.org/download/MSNBCW_20190905_230000_Hardball_With_Chris_Matthews/MSNBCW_20190905_230000_Hardball_With_Chris_Matthews.thumbs/MSNBCW_20190905_230000_Hardball_With_Chris_Matthews_002068.jpg,Positive,"voters. so what issues do they view as differentiating the two parties, trump and the democrats? this is interesting. check this out. a couple of clear advantages for democrats. the issue of climate change. those swing voters. 59% of them say they prefer the"
https://archive.org/details/MSNBCW_20190905_130000_MSNBC_Live_With_Stephanie_Ruhle#start/1383/end/1418,9/5/2019 13:23,MSNBC,MSNBC Live With Stephanie Ruhle,MSNBCW_20190905_130000_MSNBC_Live_With_Stephanie_Ruhle,https://archive.org/download/MSNBCW_20190905_130000_MSNBC_Live_With_Stephanie_Ruhle/MSNBCW_20190905_130000_MSNBC_Live_With_Stephanie_Ruhle.thumbs/MSNBCW_20190905_130000_MSNBC_Live_With_Stephanie_Ruhle_001378.jpg,Positive,"well, while all of this was happening a number of democratic candidates were talking climate change. i want to share what candidate pete buttigieg had to say about the president and the altered map. the president is busy drawing with a sharpy on a hurricane"
https://archive.org/details/MSNBCW_20190906_040000_The_Rachel_Maddow_Show#start/1480/end/1515,9/6/2019 4:24,MSNBC,The Rachel Maddow Show,MSNBCW_20190906_040000_The_Rachel_Maddow_Show,https://archive.org/download/MSNBCW_20190906_040000_The_Rachel_Maddow_Show/MSNBCW_20190906_040000_The_Rachel_Maddow_Show.thumbs/MSNBCW_20190906_040000_The_Rachel_Maddow_Show_001468.jpg,Positive,"role in climate change. now, the question then becomes how to policy-makers respond to that. i don't see either immigration or the environment moving in the same way as gay marriage did, in part because i'm not sure that people have personalized it"
https://archive.org/details/MSNBCW_20190905_080000_The_11th_Hour_With_Brian_Williams#start/2691/end/2726,9/5/2019 8:45,MSNBC,The 11th Hour With Brian Williams,MSNBCW_20190905_080000_The_11th_Hour_With_Brian_Williams,https://archive.org/download/MSNBCW_20190905_080000_The_11th_Hour_With_Brian_Williams/MSNBCW_20190905_080000_The_11th_Hour_With_Brian_Williams.thumbs/MSNBCW_20190905_080000_The_11th_Hour_With_Brian_Williams_002667.jpg,Positive,"there are a lot of democrats listening to him and not hearing what they want to hear, whether it's on climate change, on health care, on sort of modern democratic speak. and at the same time there are a lot of democrats who look at him"
